1,――調査１日目。
2,――調査２日目。
3,――調査３日目。
4,…………
5,……そう答えたのが、間違いだった。
6,……っ
7,……はい
8,……アイラとも、最後にもう一度飲みたいなぁ
9,……分かった
10,「カヅキについて」
11,あ、いえ……
12,あ、いや、そんな、コンスタンスが謝ることじゃないよ
13,あ、すでに目が据わってる……。
14,ああ、ありがとな、ふたりとも
15,ああ、ワインより度数高いのにこのペースで行くとなると……
16,あいつと組んでた頃は、こういう店にはあんまり来ずに、自分の部屋で飲んでたんだ
17,あと、ミチルもあんまり誘わない
18,あの、俺は――
19,あの、清酒だと、どんな酔い方になるのか、ヤスタカさんは覚えてますか？
20,あははは、どーだぁ！
21,あれは、カヅキさんの唯一の欠点だよなあ。\n普段は仕事もできるし、俺、すごく尊敬してるんだけど。
22,あんまり幻滅させたくないんだヨ
23,いいや。まったく
24,いつもの強気な言動はどこへやら、弱音と愚痴ばかりで。\n俺たちはそんなカヅキさんを慰めるので精一杯だった。
25,いつもよりも恐ろしい事態になった。
26,うえぇぇん、どうして人にばっかり任せて、ちゃんとしてくれないの？　ヤスタカのバカァ……
27,うん、これ、うまいな！
28,うん。ついに正解を見つけたのかもしれない……！
29,え、もしかしてレンさんが身体を鍛えてるのって、そういう理由……？
30,ええ、それですね！
31,お、俺はただ、カヅキさんなら今日はきっと、飲みに行くだろうなと思って、それで――
32,お、俺も未成年なんだけど！
33,おかしい。
34,おっと、まあ待てよ
35,お店は寛大で、カヅキさんや俺たちを出入り禁止にすることなく受け入れてくれた。
36,お？
37,きっと、そうなると思っていた。\nだから特に驚きはない。
38,く、苦労してきたんだなぁ……。
39,くそぶちょーなんて、こうしてやるぁ！　あははは！
40,ぐすっ、私だって、ちゃんとやってるよぉ……
41,ここはカヅキさん行きつけの店だけど、ひとりで来たのははじめてだ。もちろん、飲んでいるのはソフトドリンク。
42,このビール、うまいな。普段あんまり飲まないけど、これは何杯でも行ける
43,この日は、ヤスタカさんと課長が付き合ってくれた。
44,この日は他の全員が都合がつかなくて、俺とミチルがカヅキさんに同行した。
45,この日は俺以外に、ヤスタカさんとレンさんっていう精鋭メンバーがそろった。
46,ごめん、なんとかしてカヅキさんの酒グセの悪さを改善したいんだ。だから、今日だけ付き合って
47,さすが、元パートナー
48,さすがに店の物を壊したりはしなかったけど、止めに入った俺たち３人の服を破いたり顔に落書きしたりと、為す術がなかった。
49,さっそく、調査しよう！
50,しかし、そろそろ本気で対策を講じるべきだと思うね
51,しまった……！　そこまで考えてなかった！
52,す、すみません！
53,すると。
54,そう、だね……
55,そういう飲み方をするから、すぐ潰れちゃうんじゃないかな……なんて思うけど、それを言うとプロレス技をかけられそうだからやめておいた。
56,そうか？　そうだといいんだがなぁ
57,そうですよ。ヤスタカさんは、僕よりもカヅキさんと飲みに行った回数は多いでしょう？
58,そうなんだけど……
59,そうね。もう少し様子を見た方がいいわ
60,そう言えば、連絡入れるの忘れてた。
61,そう話すミチルは、嬉しそうだ。
