1,…………
2,…………。
3,……。
4,……そうでしょうか
5,……その話を聞いて、これまでちゃらんぽらんだとしか思えなかったヤスタカさんのすべての言動に、別の意味があるような気がしてきて。
6,……とにかく、無事でよかった
7,……ヤスタカさん、もしかして、全部計算してたんですか？
8,……？
9,「シェリーのお仕事」
10,あ、ヤスタカさんの方には、カヅキさんとコンスタンスが向かったから
11,ああ、シェリー――
12,あの人たちなら、事後処理もなんとかうまくやってくれるでしょ
13,あはは……
14,いえ。あまり。銃撃を受けた影響で身体にダメージがあります
15,います。事後処理はすべて任せてあります
16,ううん。大丈夫？
17,うん、ツカサの言う通り
18,え、“戦闘”って言った？
19,え、え……？　その交渉を、ヤスタカさんがしてるんですか？
20,え、そうなの……？
21,ええ。人型と犬型がそれぞれ、１０体ずつぐらいでしょうか
22,ええ。基本的にヤスタカは、神出鬼没です
23,え！？
24,おそらく、現場で合流できるとは思いますが
25,おっと、もういい時間じゃないか
26,おっと。ちょっと失礼
27,おはようございます
28,おはようございます、ツカサ
29,おはようシェリー。どうかした？
30,お騒がせしました
31,かなり大きな屋敷で、警備が厳重だったのです
32,き、聞かなかったことにしよう
33,こちらは身分も明かし、書類にサインをもらおうと訪問しただけです。にもかかわらず警告無しで発砲されたのです
34,こっちはこっちで、向こうの商品を５体もぶっ壊しちゃったからねえ。それだけで１０００万超えちゃうゼ
35,このこと、課長やカヅキさんは知ってるのかな……。\n知らないような気がする。当事者のシェリーすら、知らされていないみたいだし。
36,この日のアイラは、朝から一日がかりでメンテナンスらしい。通常のメンテじゃなく、数ヶ月に一度やる精密検査だとか。
37,これで機嫌を直してくれるといいんだけどネ
38,ご心配をおかけしました
39,さっきの連絡が、それですか？
40,しかも、片足を引きずっている。\nダメージはかなりのもののはず。
41,しかもそういう警備ロボットは、ギフティアと違って戦闘能力に特化したタイプが多い。
42,すぐに機転を利かせ、屋敷の人間と交渉したとのことでした。電源が落ちたのも、ヤスタカがコントロールルームから機転を利かせたとのこと
43,すると――。
44,そ、そう、ですよね……
45,そう。だから連中は俺たちを口止めしたい。警察に報告するのも無し。うちの会社の偉い人に報告するのも無し
46,そういうこと
47,そうそう。戦闘になるなんて、普通じゃないよ
48,そうだよな……。ギフティアだって、人と同じように痛みを感じるようにできてる。あんなにボロボロになってたら、ましてや銃で撃たれたら、痛いに決まってるんだ。
49,そうですね
50,そこで通信は切れた。
51,そのまま、呼び出しには応じずにそそくさとオフィスを出て行ってしまう。
52,それから数時間後。
53,それじゃツカサも早く帰れよ～。チャオ～
54,それで家に警備ロボットがいたのか
55,それなのに、顔色ひとつ変えなかった……。
56,それなのに。
57,そんなこと、シェリーが気にする必要はないから
58,そんなたくさんの警備ロボットと……戦ったの？
59,そんなに！？
60,ただ、さすがに数において圧倒的に劣勢でしたので、それ以上は歯が立たず、囲まれてしまいまして
61,だろうネ。我が愛しのパートナーは、タフな女だからサ
62,って、どうしたの！？　顔、ボロボロじゃないか！
63,で、お前は大丈夫だったのか？
64,でもすぐに小さく首を左右に振って、端末をしまい込んだ。
65,でもシェリー、素手だよね……？　銃とか、持ってないよね？
66,でもシェリーは冷静な態度のまま自力で歩いてきて、すぐにメンテに入った。
67,と、ヤスタカさんの個人用の端末の着信音が鳴った。
68,と、愚痴を言っていても仕方ありませんね。行ってきます
69,というわけでアイラは寮から直接、本社ビルのメンテルームへ直行し、俺はひとりでオフィスへ向かった。
70,とりあえず私は現場行くか。ヤスタカと合流して詳しい状況を確認してくる。コンスタンスも来い
71,どうやら向こうの勘違いで、侵入者だと判断されたようです
72,どんなトラブルだ？
