1,…………
2,……そう、なのかな？　きっと調べれば、すぐに分かると思うけど
3,……失礼。今、少し自分をごまかしてしまいました
4,「ギフティアらしからぬ力」
5,あ、ううん、そういうわけじゃなくて。シェリーのプライベートの話って、あんまり聞かないから
6,あ、うん
7,あ、そうだ。
8,あ、シェリー
9,あそこ、閉まるの早いもんね
10,あのさ、よかったら俺も付き合っていい？
11,あんまり気の利いたことを言えてない、っていう自覚がある。
12,いいや。ないよ
13,いえ、再利用そのものについては、ネガティブな感情は持っていないのです
14,いくつか、俺からの要望も汲んでもらったわけ
15,いや、でも、その理屈は間違っている。
16,いやいや、本当に、変な意味じゃないから……
17,いやいや。その言い方は誤解があるなあ。俺の要望なんて、そう大したものじゃないヨ
18,う……
19,うん
20,うん。でもアイラがいつものように本社でテスト中だから、ちょっとのぞいていこうかなって
21,うーん
22,え……
23,え、熱帯魚、飼ってるの？
24,ええ、そうですね。ツカサの言うことが正しいです。私も、分かっているのです
25,ええ。これから、ショッピングモールまで買い物に
26,え？
27,おかしいですか？
28,おかしい？　どのあたりが？
29,おそらく、最初から実装されていたのだと思います。習ったことはありませんから
30,かつて、私でない私が、そうした仕事についていたというなら
31,かなりの銃弾を身体に受けたって聞いたけど、今じゃすっかり何事もなかったように過ごしている。
32,この間の、警備ロボットと乱闘になったことを意識しているのは間違いなかった。
33,これで７年続いてるわけだしネ
34,ごまかすのに必死だったけど。\n意外な趣味がどんどん出てくるなあ。
35,しかし私の場合、身体能力もコンスタンスやザックに比べ、高く設定されているようでして
36,す、すごく、イヤな予感がするので……
37,すごく難しい話をされてるような気がする。
38,すべてのギフティアは製造番号があって、経歴はかなり細かくデータベースに記録されているんだ。
39,そ、そう……
40,そう
41,そう……だけど
42,そういうこと
43,そういうことなら、俺や、他のみんなを頼ればいいよ
44,そういう技術って、どこかで習ったの？
45,そうだね。分かったよ
46,そうですか
47,そうは言いつつ、シェリーは浮かない顔をしたままだった。
48,その、軽くとぼけた調子なのが、逆に思わせぶりに感じてしまう。
49,その当時はうちもまだ、今ほど予算の締め付けがきつくなかったしネ。色々と融通が効いたのサ
50,その理由が分からないのです
51,それが俺たちの、やり方なんだよ
52,それなのにシェリーは自然とそういう“妄想”をした
53,それよりも……
54,そんな自分が、恐ろしく思えてしまうのです
55,だから、俺は……アイラに奇跡が起きる可能性にすがるのを、諦めたんだ。
56,だよね……
57,ちょっと寂しい気持ちはある……。
58,っていうか、どうすべきだと思う？　シェリーの悩みの答えが、こんな形で手に入っちゃったわけだけど
59,つまり……？
60,つまり、シェリーの生みの親は、ヤスタカ……
61,つまりそれって、最初からヤスタカさんのパートナーになるのを想定して作られた、っていうことですか？
62,でも、ここまで来たら、答えを聞かないなんて無理だよ。気になって夜も眠れなくなる。
63,でも、シェリーでも買い物なんてするんだな。……って、そんな感想はさすがに失礼か。
64,でもだからって、シェリーの悩みをそのままほったらかしにしておくのも、かわいそうだし……
65,でも俺は、アイラの回収っていう役割を放棄しちゃった人間だから。今はできるだけ、シェリーに任せよう。
66,ということは、自覚はあるっていうことか……。
67,というと？
68,というわけなんです
69,ところが、そのアイラの方から、シェリーについての相談を持ちかけられた。
70,どういうこと？
71,どうもこうもしないサ
72,なぜって言われても、シェリーを作ったエンジニアしか分からないんじゃ……。
73,なに、簡単な話サ
74,なにか悩みでもあるの？
75,なにを企んでいるのです？
76,なにを買うの？
77,なんとなく、雰囲気的に。思い詰めてるように見える
78,はあ……。ヤスタカさんって、知れば知るほど分からなくなってくるよ
79,はい。ツカサもですか？
80,ふぅん
81,へえ……
82,もし、私の戦闘技術が、ＯＳ入れ替え前の私が習得していた技術だったとしたら、と想像してしまいまして
83,ん？　知りたい？
84,アイデンティティ……。\nって、どういう意味だったっけ。
85,アイデンティティに関して
86,アイラ
87,アイラ_159487b339efb0b40512d2ef9e458201
88,アイラ_18ea7f5b8358f17709537a6f9b401167
89,アイラ_4e62fff3ff332e430a3dfd3943bfd6a4
90,アイラ_597c4723ed5ba4ac9b6046d97f5b9d3a
91,アイラ_7be9b53d0d46773bb086098afee7160f
92,アイラ_87ad8aa774e6be29e51c570e21ca2847
93,アイラ_bb085d50d93480147abf8a594c7cefc6
94,アイラ_bbc17cfa67578eb4ff7e21bad92c7120
95,アイラ_cefcc72441e21842250501eff2465d5e
96,アイラ_ea32798f0022b98b65e00d970c3b5112
97,アイラから、シェリーがなんだかいつもと様子が違うっていう話を聞いたんだ
98,アイラからの指令、ってところかな
99,アイラが、困ったような顔で、俺の服の裾を引っ張った。
100,アイラの回収担当として、たまにアイラと一緒に出かけたりもしてるみたいだ。
