1,――ええ、私は構いませんけど。観光ぐらいでしたら付き合えますし。どこに行きたいですか？
2,…………
3,「アンディの来訪」
4,あ、ツカサっち。アイラっち～
5,あ、今、目を逸らした……。
6,ああ、そんなものまで“発掘”されちゃって……私はどうしたら……えへ、えへへ……
7,ああっ、や、やめてください、見なかったことにしてください……
8,あり得る……
9,いいや、むしろ僕はさらにやる気が出たよ
10,いえ、ふたりの邪魔しちゃ悪いですし。ね、アイラ
11,いやぁ、どうでしょうねえ～。ドン引きされるだけのような気が……
12,いやいや、本気でまずいレベルの散らかりようなんですって
13,うちのみんなは、もっとビジネスライクだよ。仕事以外じゃ特に付き合いもないしね
14,うわあっ、なんだい、この怪しい棒は！
15,うん、全然違うよ。そうか～、第１が羨ましいなあ
16,うん。おいしい
17,うん。ふたりで楽しんできて
18,ええ。今度はアンディがこっちに遊びに来たいって
19,ええ！？　散らかってるって言ったじゃないですか
20,ええ～……
21,え？　そうなの？
22,おや、ツカサっち、アイラっち
23,お待たせ
24,こういう風に趣味を突き詰めるのも、悪くないなあ
25,こうなったら、徹底的にやろう
26,こっちは、呪いの人形かい！？
27,この人、そのうちセクハラで訴えられるんじゃないかな……。
28,この日は仕事が遅くなったこともあって、夕食は寮の食堂で取ることにした。
29,この部屋は……覚悟のない者が足を踏み入れていい場所じゃない……
30,この間みたいに、ツカサっちとアイラっちもまたご一緒しますか？
31,こんばんは。アンディも
32,さあ、はじめよう！
33,さすがに俺は男だから、女性の部屋を掃除するなんてそうそう簡単にできないけど。アンディならそういう気兼ねもなく頼めるだろうし。
34,さっそく、アンディはいれたばかりのハーブティーを味わっている。
35,さて帰ろうかとオフィスを出ると。
36,すっかりやる気になったアンディは俺たちの部屋を出て、廊下で左右をキョロキョロと見渡している。
37,せめてアイラっちだけでも！
38,せめてアンディの無事を祈ろう
39,そ、そうですか
40,そ、そこまでひどいのかな……。\nいったいどれほどの散らかり方なんだろう。想像したら恐ろしくなってきた。
41,そ、そんなに凄まじいことになってるんだ……。
42,そうかそうか～。なるほど～
43,そうだね
44,そうなんだよ。仕事ばかりの毎日でね
45,そうらしいですよ
46,そう言い残して、アンディは通話を切った。
47,そこまで言われたら、うなずくしかない。
48,そのためか、忙しい日とそうでない日の差が、これまで以上にはっきり出るようになった。
49,それが、いいと思う……
50,それじゃ、エルくん。詳しくはまた明日の朝、連絡するね
51,それじゃ、エルくんの部屋も見せてもらおう
52,それなら、今日一日付き合ってくれたお礼に、僕が掃除をしてあげるよ
53,そんなことしませんよぉ
54,たとえばこの部屋
55,だ、誰に……？
56,だから、最近エルさんとよく付き合うようになったのか……。
