1,…………
2,……じゃあ、ちょっと、こっち来て
3,……そうね
4,……っ
5,……ミチル？
6,……大げさだってば
7,……！
8,「ふたりの絆」
9,あ、……えっと、その、クィンシーの家の……前……
10,あ、それなら、アイラにハーブティーを淹れてもらえばよかったな
11,あ、ザックっていうか、エル、ね
12,あの子も、回収が間近に迫ってて、いろいろ不安に思ってること、あるみたいだから
13,あの黒鳶って人、とんだ変態だわ……
14,いや、ミチルは本当の両親も失っているから、これで三度目か……。
15,う……うぅ……
16,う……ぐす……っ
17,うるさいって言ってるでしょ。もうちょっとだけ、こうさせなさいよねっ
18,うわっ、ちょっと
19,うん
20,うん……
21,うん。私もそう思う
22,え、今、なんて？
23,ええ。すぐ横に
24,ぎゅっと、手をきつく握りしめてきた。
25,ぐすっ……うっさい
26,ぐすっ、……はあ。うん……
27,けっこうな勢いでぶつかったから、心配したけど……でも、ギフティアって車に轢かれたぐらいじゃ、ピンピンしてるでしょ、普通……
28,こういうときのために、ＳＡＩ社には、派遣専用のメンテチームがいるので
29,こっちが気持ちに向き合う前に、終わっちゃったわね……
30,こんなに取り乱すなんて、思ってなかった……
31,ご、めん……。待って。ちょっと、待って……
32,しっかりとミチルの目を見つめてそう言い聞かせると、ミチルは力なくうなずいた。
33,そう……？
34,そういう経験がない俺には想像もつかないけど。\nきっと、身を引き裂かれるような辛さなんだろう。
35,そうすれば、ミチルの震えている身体をしっかり抱きしめてあげて、背中をさすってあげられた。ミチルを、もっとちゃんと安心させられたんだ。
36,そうそう。そんなに深刻なものじゃないってさ
37,そうそう。ネガティブになりすぎ
38,そうなんだ。とにかくよかった
39,そこが悲劇なのよ
40,そこまで考えて、気丈に振る舞ってたのか……。\nでも内心は、ザックのことが心配で、不安でいっぱいなんだ。
41,そこまで言ったとき、ミチルがうなだれて、肩を震わせ始めた。
42,そしたらあいつ、クィンシーを連れて逃げ出して……
43,そっちはカヅキさんとヤスタカさんが、警察と協力しつつ対応している。
44,そのとき、車が走ってきて、轢かれそうになって
45,そのときに足首をひねったらしい。
46,その表情はまだ虚ろだけど、我に返ってくれたみたいだ。
47,その足……
48,それでも、手を握ることで少しでもミチルの不安が取り除けるなら。\n俺の手ぐらい、いくらでも貸すよ。
49,それでも、言わずにはいられなかった。
50,それを考えると、やり切れない。
51,ただ、具体的にどんな改造をするものなのか、俺は実例を見たことはなかった。
52,ただ、様子が変だ。
53,たまに、考えちゃうのよ
54,だから俺たちは、ミチルのそばについていることにした。
55,だから私とザックで、問い詰めたのよ。どういうことかって。場合によっては警察に突き出すって
56,ちょっとだけ、あんたの手、借りる……
57,っていうか、ミチル、いつまでしがみついてるの？　暑苦しいんだけど
58,っていうか、ミチル、どさくさにまぎれて人の頭わしゃわしゃしてるけど、ここ、寮の部屋じゃないからね？
59,でも――
60,でも――。
61,でも、意識が回復してよかった。もう、大丈夫なの？
62,でもギフティアは、所有者に対して無償の愛情を与えようとするわ
63,と、オフィスの端末が一斉に音を発した。
64,と、俺の端末にカヅキさんから連絡が入った。
65,どうしたの！？
66,どうしてそうなったのか、私、全然分からなくて……
67,どんな状況だったの？
68,なにか飲む？　あったかいお茶でも飲んだら落ち着くよ
69,なにがあったの？
70,なのにしばらくして、急に、眠るように意識を失って……
71,なんだかんだで、あの子に頼ってるところ、あるから
72,なんて、内心で苦笑していたら。
73,なんて言ったのよ？　もう一度聞かせて
74,なんなら、エルさんを連れ戻すのは俺が行ってこようか――
75,ねえ、どうしよう……、私、どうしたら……ザックが……ザックが……！
76,ねえ、ザックは、助かるわよね？　今は、眠ってるだけよね？
77,はあ、ダメね、私……
78,はあ。まあ、いいけどさ
79,はい
80,はい……
81,はい、ＳＡＩ社第１ターミナルサービスです
82,ひとしきり、書類を書き終えて、俺は一息ついた。
83,ふう……
84,ふたりが逃げていくのを、ザックに追わせたの
85,まさか、こんなことになるなんて……
86,また、父さんのときみたいに家族を失っちゃうって思ったら……もう、訳が分からなくなっちゃって
87,また、私、置いていかれる……。やだ、いやだよ……！　置いていかないで！
88,もうやめよう。考えすぎだよ
89,もう少し、そっとしておいてあげた方がいいかもしれない。\nそんな気もしたんだけど。
90,もしかして、泣いてる？
91,もちろん、俺もアイラも、ばっちりと一部始終を見ていたわけで。
92,やり切れない思いでポツリとつぶやいたら。
93,よくない思考の堂々巡りに陥っているような気がした。\nだから俺は、ミチルを遮った。
94,アイラ
95,アイラ_125d6e0dd85404a43a239c08b3813d18
96,アイラ_896bb58ce5d3faef5d645eb1cb9d4074
97,アイラ_bbc17cfa67578eb4ff7e21bad92c7120
98,アイラ_d9b4a59e12fff687b63509a4bbe9506d
99,アイラ、悪いんだけど、ザックの様子、見てきてくれない？
100,アイラが、自分の両手でミチルの手をそっと包み込んだ。
101,アイラが身を乗り出してきた。
102,アイラには、あんまり、情けない姿、見せたくなくて……
103,アイラはいつもと様子は変わらない。
104,アイラはうなずくと、俺に目配せして部屋を出て行った。
105,アイラもうなずいてくれた。
106,オフィスの中をざっと見回してみる。
107,オヤジさんたちの迷惑になるかもしれないから、もし見つけたら連れ戻してきて
108,オヤジさんもメンテチームの人も、大丈夫だって言ってた
109,オヤジさんもメンテチームへと合流して、ザックが意識を失った状況を調べることになった。
110,カヅキ
111,カヅキ_fb69c2cb84189830a9bd809708920c87
112,カヅキさんとの通話を切り、ミチルの横顔をうかがう。
113,ギフティアの所有者は、優しい人ばかりじゃ、ないんだね……
114,ギフティアを、オモチャとしか思ってないのかもしれない
115,クィンシーが望んでそうしたのだとしても、望んでいなかったのだとしても、どっちにしろそこに救いはないから。
116,クィンシーと黒鳶は、今も逃亡中だ。
117,クィンシーと黒鳶は家の前の道に飛び出して……
118,クィンシーは、どんな気持ちだったのかしら
119,ザック
120,ザック_bb5bd5caf919adc2483a78d100b4f286
121,ザック_c03b59ac1b0be2f5c790f7a9f68e5eab
122,ザック_fb48dad023d82531606baaab4520aa9c
123,ザック……よかった、無事で……
124,ザック、最初はすぐに起き上がったのよ……？
125,ザックが……車に轢かれて……最初は、大丈夫だったのに……今は、意識がなくて……
126,ザックが、とっさに黒鳶とクィンシーを突き飛ばして
127,ザックが、ボソッと、そうつぶやいた。
128,ザックが、動かないの……。ねえ、起きてよザック。目を……目を開けてよ……！
129,ザックだけが、轢かれたの
130,ザックについては、任せるしかない。
131,ザックは、私にとっては、弟みたいなものだから……
132,ザックは、私のこと、本音じゃどう思ってるんだろう……
133,ザックは、見るからに面倒くさそうな態度を取ってるけど。
134,ザックは特に変わりなく、いつも通りの澄ました態度だった。
135,ザックを信じよう
136,ザック！
137,ザック～
138,シェリー
139,タカオ
140,ツカサ
141,ツカサ、今、ミチルと一緒か？
